Percent of connections that are bidirected: 0.9583598219961856
rule_id, collapses, edges_approx, total_cost, rule_details
237, 4, 0, 61480, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  108)  ('type_1'  'type_1')  ('type_1'  108)  (1157  108)]
0, 2, 0, 61465, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 2, 0, 61358, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
11, 2, 0, 61293, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 6, 5, 61236, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 2, 4, 61183, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 1, 0, 61181, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 3, 6, 61096, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
237, 2, 2, 61109, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  108)  ('type_1'  'type_1')  ('type_1'  108)  (1157  108)]
0, 15, 30, 60985, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 60964, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 8, 16, 60903, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 4, 7, 60783, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 2, 4, 60776, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 2, 4, 60723, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 3, 4, 60703, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 60682, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 2, 4, 60675, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 60654, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 11, 22, 60566, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 4, 8, 60449, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 6, 12, 60406, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 4, 8, 60289, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 5, 10, 60255, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 60234, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 29, 54, 59976, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59955, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 8, 16, 59894, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59873, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 7, 14, 59821, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 2, 4, 59768, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 2, 2, 59757, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59736, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 9, 18, 59666, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59645, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 1, 0, 59643, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59622, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 2, 2, 59611, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59590, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 17, 32, 59444, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 59423, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 72, 137, 58772, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 2, 58727, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 28, 54, 58482, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 58461, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 30, 56, 58194, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 0, 58095, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 17, 30, 57945, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
36, 1, 1, 57957, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  76)  ('type_1'  'type_1')  ('type_1'  76)  (76  733)]
0, 13, 28, 57855, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 2, 9, 57817, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 8, 28, 57780, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 4, 57765, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 12, 40, 57700, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 2, 8, 57659, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 33, 104, 57449, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 2, 4, 57396, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 7, 20, 57356, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
11, 1, 2, 57335, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  150)  ('type_1'  'type_1')  ('type_1'  150)  (18  150)  (18  1273)  (150  18)  (1273  18)]
0, 20, 60, 57206, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 4, 57143, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 88, 306, 56622, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 4, 56559, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 186, 1270, 56692, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 12, 56317, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 10, 98, 56394, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 12, 56091, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 9, 94, 56173, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 12, 55942, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 1, 10, 55960, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
210, 1, 10, 55795, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
164, 2, 14, 55138, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1440)  ('type_0'  749)  ('type_0'  1551)  ('type_1'  'type_1')  ('type_1'  1440)  ('type_1'  749)  ('type_1'  1551)  (749  750)  (750  749)  (750  1440)  (750  1551)  (1440  750)  (1551  750)]
210, 2, 8, 54881, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  772)  ('type_0'  1423)  ('type_1'  'type_1')  ('type_1'  772)  ('type_1'  1423)  (772  773)  (773  772)  (773  1423)  (1423  773)]
0, 1, 2, 54883, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1280)  (1280  805)]
736, 1, 0, 54733, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  1)  ('type_0'  19)  ('type_0'  7)  ('type_1'  'type_1')  ('type_1'  1)  ('type_1'  19)  ('type_1'  7)  (1  31)  (1  48)  (31  1)  (31  19)  (48  1)  (48  7)  (7  48)  (7  142)  (142  7)  (142  19)  (19  31)  (19  142)]
1, 1, 0, 54706, [('type_0'  'type_0')  ('type_0'  'type_1')  ('type_0'  805)  ('type_1'  'type_1')  ('type_1'  805)  (805  1007)  (805  1280)  (1007  805)  (1280  805)]
Basic edge list: 75767 bits
Final compression: 54706 bits (72.20293795451846 percent)
Best compression: 54706 bits (72.20293795451846 percent) occurred with 1659 of 1706 nodes compressed (97.24501758499414 percent)

real	13m34.058s
user	13m33.637s
sys	0m1.862s
